iso3,location,variable,age,sex,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100
MEX,Mexico,fertility,15,female,.0183431311979721,.018015647316527,.0177326270565305,.0174306219534106,.0171290413634695,.0167324685091183,.0164057409494704,.0162537951122936,.0160490986400806,.0159650184204184,.0157647084296606,.0154798213337006,.0153050522081726,.015061614787549,.0148542268886718,.0146736166076797,.0144308535801862,.0142217707705432,.013989428389625,.0137775275381216,.013583169612226,.0133617950605615,.0131506872948575,.012916160915554,.0127040495997489,.012485947276925,.0122683611579514,.0120420394413986,.0118196067733547,.0115988268422278,.0113729200541622,.0111534652390901,.0109252765039115,.0107073060864849,.0104885859505832,.0102825171108345,.010040129418871,.009815525608292,.0096019255061282,.0093932861102556,.009166286653653,.0089512334594047,.0087270325432144,.0085133606258029,.0083089924283243,.0080937670975632,.0078965817733893,.0076873511252423,.0074784276126558,.0072758057656367,.0070676823868975,.0068612385617668,.0066650921633675,.0064727338164352,.0062723227661208,.0060825730701903,.0058917542337251,.0057119467398404,.0055350606597758,.0053497721634972,.0051721896576656,.0050013331978038,.0048318352221057,.0046605164396465,.0045006578232688,.0043346930581031,.0041834771083634,.0040296103574305,.0038783724893278,.0037292680582755,.0035830950434647,.0034387994647908,.0033043869254321,.003173993124372,.003044447289211,.0029251535043041,.0028046978689305
MEX,Mexico,fertility,16,female,.0379392643331685,.0373783852216982,.0369048570639615,.0363830203513755,.0358940386577603,.0354004988350586,.0346625264531236,.0341316575321109,.0339115768612738,.0335797928965451,.0335172756061823,.0331958669446207,.0326660928516701,.0324081076992891,.0319615136239168,.0315761842842708,.0312572483029991,.0308167764028587,.0304584742577978,.0300497658848816,.0297184202720454,.029339655137479,.0289373167819919,.0285314633991027,.0281426583166909,.02773428933952,.0273323511135606,.0269213138113674,.026482809511585,.0260873554883378,.025657396897465,.0252406967815985,.0247906481104591,.024364379888165,.0239377597276639,.0235258277148624,.0230760918483792,.0226117417757526,.0221956007717266,.0217572241355323,.0213189907942403,.0208776913280535,.0204207151831764,.0199863726399084,.0195520837194203,.019119242713361,.0187032710888194,.0182815020789339,.0178238207759117,.0174054323501932,.0169526577158496,.0165348747841806,.0160912619216607,.015671167964466,.0152509732747752,.0148428336115842,.0144097766175522,.0140280532728818,.0136222706924904,.0132160429917389,.0128241031616246,.0124261194106218,.0120593486860633,.011671776749987,.0112963323207686,.0109290442597603,.010566949892991,.0102197656939265,.0098686402913938,.0095246879035057,.0091695234370811,.008843373915867,.0085125764175332,.008213266513538,.0079095768954951,.0076113700794644,.0073319033110431
MEX,Mexico,fertility,17,female,.0602515672794728,.0594833232394926,.0588155364065562,.0580626619458145,.0573579518916924,.056699263162943,.0559601601547319,.0549428450561585,.0541737287157154,.0538954078432714,.0534719564364302,.0534579568254532,.0529856914861087,.0522455757011631,.0518725757743324,.0511798039457448,.0506051531630631,.0501542916507819,.0495324084330041,.0490444448624933,.0485334831787001,.048007280001103,.0474669758741304,.0468522299053999,.0463446129574299,.0457572486354168,.0451718823219706,.0445846710859675,.0439685613395603,.0433710622967381,.0427825101029509,.0421810827173118,.0415247780405801,.0408911294569065,.0402613080419803,.0396594817582013,.0389714688104605,.0383343775374457,.0376920679818779,.0370581486537512,.0363616148608445,.0357419283161644,.03503821955043,.0343911986277701,.033739021504981,.0330582319296764,.0324522677192611,.03179580674567,.031117419741139,.0304476047963611,.0297593313157515,.0290983595537642,.0284439026042196,.0277513736582199,.0270813900055858,.0264672962525815,.0257824804798767,.0251574980906126,.0245357177810906,.0238545691488146,.0232370073848132,.0226049922141911,.0219848087927527,.0213783769023789,.0207664811277989,.0201405916954136,.0195679216678532,.0189661346234429,.0183965065717196,.0178194072506447,.017223436768892,.0166534596575859,.0161196778932408,.0155813550288639,.0150870694530188,.0145803797065652,.0140804777234478
MEX,Mexico,fertility,18,female,.0825232384871922,.0814604612165456,.0806656268153563,.0797037583670726,.0787999843339991,.0779532758067929,.0770716191908803,.0762333340272303,.0749054089481185,.0739129630486056,.0736361188112782,.0731335028237623,.0731308519640087,.0725944189749714,.0715980532233491,.0710791381262877,.0701508869502364,.0694102451273807,.0688759208512942,.0681093016264629,.0676085407092418,.0668826823883963,.0662251866642592,.0654985228911772,.0648273414563326,.0641555982362648,.0634221304789477,.0626734411489639,.0619057001057756,.0611912215984912,.0604137141125402,.0597134150993354,.0588882780016234,.0580976226536952,.0572895771483591,.0565255965511139,.055649440060356,.0548142435669763,.0540821416199525,.0532369679963707,.052371413371337,.0515266778652814,.0506798226366908,.0498366665004239,.0490132423331874,.0481379017892851,.0473318043793002,.046519207960235,.0456179561371825,.0447854607994088,.043843239089536,.0430047327252855,.0421301462897175,.0412715119685757,.0403286595257733,.0395107342017677,.0386361521614441,.0378160424577631,.0369526363453269,.0360718596889867,.0352004463902481,.0343631600597545,.0335433611431098,.0326790968664643,.0318821304013714,.0310258161575308,.0302073663261802,.0294153255707666,.0285838956790792,.027800629157539,.0269633316710399,.026169864387393,.0253870967232106,.0246718213853293,.0239228374375369,.0232424584087019,.0225345302964967
MEX,Mexico,fertility,19,female,.0973075963435934,.0959476402389465,.0949682185945922,.0939474132733194,.0929372654704861,.0919848198728299,.0909877358542057,.0901310379754188,.0891965538622198,.0876888706780402,.0866260553477437,.086372777963113,.0857834847548294,.0858926951996574,.0852669768675123,.0840716016416951,.083474249347389,.0824255160832973,.0816422288583951,.0811076264749441,.0803949927166599,.0797704850672738,.0789848067172969,.0782256914969438,.0775705498346555,.07680783555164,.0761036607702162,.0753054535591862,.0744711852374463,.0737257642768638,.0729399472709909,.0721567690978925,.0713388392606326,.070505616071893,.0696578033365598,.0688384543948683,.0678869685796005,.0669992397216211,.0661986301369863,.0653960926630432,.0644180332991976,.0635507439862126,.0625728307019317,.061745742484042,.0608476972024794,.0599209354667567,.0590690796458602,.0581605587643127,.0572257202922749,.0563064651355947,.0553196140479793,.0543618880306985,.0534384751668656,.0524802329578775,.0515078823903352,.0505474849333951,.0495656264787807,.0487158660706587,.047767066417435,.0467371835554615,.0458104070345398,.0448186535921117,.0439201934598879,.0429650517509082,.0420133911081047,.0410837686263484,.0401545506156246,.0392038193125177,.0382909848115155,.0373304204351014,.036376791918394,.0354436484415716,.0345324802068591,.0336549646057894,.0328279722245739,.0319615154963217,.0311714682542906
MEX,Mexico,fertility,20,female,.1035562058078806,.1020159249070017,.1008487811378724,.0997058203579644,.098738223047945,.0977728987138087,.0967520848906426,.0958767555293537,.0950134593233883,.0940705174768283,.0925764319299238,.0915215170351894,.0912480225012388,.0907372124698073,.0908546068729135,.0901615705333721,.0889057306604451,.0883155601651443,.0872969031379548,.0865645074305195,.0862003999285621,.0854060181261342,.0848190989965635,.0840021481005379,.083414491728237,.0827531542044798,.0820393371949134,.0813676672213845,.0805755976533561,.0798680570567638,.0791443803029032,.078461434200893,.0776450416576317,.0769385740702599,.0761538592209645,.0754078504365916,.0744912143137185,.0736499994778571,.0729205472262639,.0721482185902486,.0713323605342912,.0704745738225946,.0695885688166187,.0687525619595339,.0679995436937987,.0671095697328449,.066343801828137,.0655043913273831,.0645807629035575,.0637694170946979,.0628068233992207,.0619550966679944,.0610304368106932,.0601550616158841,.0592028602946438,.058370189384097,.0573461533193628,.0565344512641664,.0556810029601254,.0546834576861541,.0537395355012578,.0528275335566646,.0518969322477047,.0509855468569046,.0500784024855411,.0490990282759502,.048237210122538,.0472953714881762,.0463335213385975,.0454196387919259,.0443814731907198,.0434651615883664,.042531081544262,.0416487283994457,.0407591425967748,.0399368458433911,.0390498078857113
MEX,Mexico,fertility,21,female,.1054947236396284,.1041245028833221,.102882996575514,.1016333208052022,.1006300163976871,.0997920825857901,.0988357789136629,.0980182321180419,.097208454052041,.0964114473055119,.0955894323917004,.0941728358598082,.0931248977527923,.092992760630224,.0925022358022897,.0926206186815182,.0919501656115714,.0907393770010858,.0902571425992653,.0893409701070151,.088825501676425,.088437189120323,.0877236663360808,.087160889352612,.0865710461215222,.0860231694847597,.0854646302492656,.0848283374977305,.084215803335878,.0836060234458849,.0829666433993064,.0823989425539093,.081728431059408,.0810739697806043,.0804687244575272,.079840330682009,.0790373492145275,.0782865974727163,.0776614513478395,.0770068435924636,.0762609651721017,.0756310763224374,.074795467482224,.0741137174246326,.0733956683475648,.0727038091405462,.0720340044697888,.071328597058857,.0705192888369548,.0697750164785367,.0689676235431114,.0682005490005962,.0674383978079383,.0666087190334015,.0657930416059237,.0650440479185093,.0641994184129268,.0634101637900403,.0626394432787648,.0617893506181865,.0609438901622399,.0600600685568126,.0592800566093725,.0583780567381187,.057579052672785,.0566983954469492,.0558436742094233,.0550289192354101,.05413242101267,.0532177695834764,.0522788285261721,.0513314044723421,.0504783067538585,.0496376218004228,.0487979127522904,.0479623386600131,.0471880231654665
MEX,Mexico,fertility,22,female,.1051229853352145,.1032949587474709,.1023051951004374,.1010581228583002,.1000205239846583,.0992111859807281,.0984446362940311,.0977554050002116,.0970619554739458,.0963737857596193,.0957546584530943,.0950758932273371,.0937248283533428,.0928574022836719,.0927874664622461,.0923258368119069,.0925089368726166,.0919397069707846,.0908739281225639,.0905441086047044,.0898852440623177,.0893745632460627,.0891097520417985,.0884527551987442,.0881590192282766,.0876409405514133,.087230515869621,.0867841860214764,.0862394539438352,.0858474820018477,.0853383586258701,.084886709793375,.0843612620389835,.0838887711982517,.0833653946457795,.0829512292082652,.082291002603412,.0816908597935525,.0811925875161811,.0806698561250758,.0800678066522934,.0795408956570248,.0789647759219448,.0783684781531875,.077839300374625,.0772045330830827,.0767787419464816,.0761948509801411,.075546306722109,.0749564526167409,.0742365851016081,.0736696421131572,.0730216733870968,.0723936627090582,.0716495408978294,.0710849935116891,.0703444332898439,.0697940128588394,.0690687347706161,.0683239802142715,.067677253276464,.0669304963900441,.0662159959751422,.0655017777726966,.0647476317986813,.0640105948570798,.0633071419165094,.0625281920805682,.061804401283336,.0609939759036145,.0600759285860866,.0592883028291257,.0584369833806877,.0577319491759221,.0569747851880562,.0562381100237524,.0554839284039369
MEX,Mexico,fertility,23,female,.1042407934329064,.1028841538058071,.101473027711113,.1005017569695556,.0994915847725937,.098674455096099,.0979600829278051,.097480290388431,.0969339085730191,.096382264604571,.0958900343894521,.0954306469646591,.0948307031543886,.0936765921076593,.0928856557935381,.0928582401966432,.0924747439634719,.0927724721788208,.0923607989178704,.0914546059566294,.0913965342104018,.0907473219503352,.0903666644453899,.0901682316728177,.0897872870020111,.0895735758056955,.0891969067802917,.0889060095752022,.0885559538359145,.0882375916225822,.0879507168566385,.0876347365833962,.0872264517602762,.0869039952030913,.0865677544331203,.0862376268778826,.0857911668490357,.0853380547901533,.0849967147095012,.0846006593640328,.0841290376770138,.0837520642077565,.0832751564828437,.0829510184723815,.0825063851936136,.0820626898326112,.0816987052536373,.0813633535765091,.0808336361681607,.0804138652209557,.0798433124134831,.079371951022518,.0789307536172899,.0784201300076142,.0778821610655493,.0773996000165658,.0768426526977249,.0764163569580597,.0759386505752534,.0752275136645877,.0747023627646513,.0741652887239247,.0736028731873435,.0729529459036201,.0724095328218659,.0717130784650217,.0711769035835755,.0705619538880314,.0698745288926171,.0692594787965078,.0684486893554091,.0676944844610457,.0670301157311717,.0663399692779393,.0657428540376046,.0651107305113987,.0644760462733297
MEX,Mexico,fertility,24,female,.1046385169238663,.1024359667016827,.1015014070006239,.1001283055943237,.0994035930550101,.0986265873412201,.0979159074930892,.0974991893082929,.0971735405046284,.0967789310148312,.0964335447934396,.0961115146661916,.0957402755408483,.0953467199202112,.094272024942115,.0935268347648013,.0935867961695727,.0933213212505913,.0937919726142579,.0935508715079,.0929149377179075,.092878170038558,.0923583460794035,.0920441866342829,.0921365709119397,.0918345638515833,.0917713013500043,.0915144231793639,.0913228181404259,.0912074512245745,.0909957769939678,.0909113784456766,.0906385968616093,.0904383906434197,.0902536997885835,.0901192956218719,.0897488738738739,.0895173233364403,.0893327370059192,.0890953382283659,.0887475949592895,.0885068825437648,.0881775945834927,.0879597849093301,.0877987684711284,.087435226875752,.0872778890951935,.0869994781787201,.0867225261443094,.0864294291759019,.086026195875148,.0857179520082125,.0853727230465821,.0850778770593371,.0846568724988042,.0844044376536239,.0839184523674061,.0837024566671032,.0833478419360279,.0828906133310678,.0824063191467055,.0819952739994823,.0816668396995401,.0811748655488769,.0807027725975018,.0802296496451704,.0797465172123829,.0793087918286322,.0788015779996534,.0782254496816681,.0776179184394041,.0769962491434342,.0763726078185486,.0759056489879502,.0753272081931453,.0748827550806132,.0743701584582978
MEX,Mexico,fertility,25,female,.1030893015296396,.1026176400709963,.1008486703737967,.0999438415310111,.0988189850698452,.0983206162775263,.0976456487897615,.0972288706575725,.0969615426285022,.0967823607150309,.0965898887117707,.0964096542582161,.0961721294652431,.0960043192577928,.0956918274750305,.0946571984961452,.0939892574601232,.0941646250892186,.0940604966175478,.0947056586400849,.0947419954567253,.0941119966379996,.0942101080448195,.0937495867608869,.0937211359351365,.0938966842453171,.0937371653538345,.0937974581519849,.0936350463791979,.093680043738807,.0936708065314737,.0936602344202914,.093618729008977,.0935563215756112,.0934944031918431,.0935169171653782,.0933369979190388,.0931851706387767,.0932338499544893,.0931547979757557,.0929668841532647,.092857225775745,.0926636041235374,.0926053855580738,.0925547288340041,.0924856397370541,.0924207946788027,.092353372955961,.09213087736907,.0921134998973373,.091836257900752,.0917171264014764,.0915456191426543,.0913541766692014,.0911631988787813,.0910489405221396,.0908019684389363,.0906826215565408,.0905531465835064,.0902241908006814,.0900318143808691,.0896670127076764,.0894890246283435,.089253530749787,.0889670952924745,.0885747431789937,.0883557106294432,.0879823728342444,.087680736088798,.0873153919958561,.0867484991852826,.0863772571490092,.085920007950119,.085524089593775,.0852111867339361,.0848073444339489,.0845215293481429
MEX,Mexico,fertility,26,female,.1013543617471153,.1004642090671241,.1003816252040752,.0986513628266088,.0979808022692215,.0970781317851239,.0966700006423256,.0962781033985976,.0959990311439158,.0958666993365781,.0958763538208142,.0958382974617066,.0957305175430237,.0956859764253546,.095589622402771,.0953114861971168,.0943491813184384,.0937853436388026,.0941129843012915,.0941663545137314,.0950841904853617,.0951256220902232,.094615952377132,.0947713709836778,.0945902272771297,.0946319113367593,.0949488658095881,.0949033669445258,.0950556762571269,.095124553598661,.0952717403615582,.0954639632008965,.0954879465963005,.0956586816476437,.0957332488074898,.0958767638288066,.0958482376828891,.0958927057638384,.0960248459849779,.0961815717848561,.0961500339746697,.096208862797324,.0961455230826508,.0962335285118334,.0963487365023217,.0963905316236923,.0966412802211678,.0966679701919106,.0966637268396367,.0967098988654652,.0967176479593053,.0967428804296927,.0967743995504212,.0967726555201186,.0966916421116691,.0968396956384203,.0967339825404828,.0968951392317238,.0968698619179305,.0967786539564279,.096741417901785,.0967013583127862,.0965926800177867,.0965228789589598,.0965332762377786,.0963503711727243,.0962423280030388,.0961715681192476,.0959520348626355,.0958278885115113,.0954989655421576,.0952022985705244,.0950478168173162,.0948661202556757,.0946549983580038,.0945728061953188,.0943564873951139
MEX,Mexico,fertility,27,female,.0983979843182972,.0979182495924212,.097404225792949,.0973082288614042,.095819427608717,.0953446088601276,.0945267171733336,.0943758220129315,.0941041974998801,.0939417469250998,.0939771745267793,.0941166715424219,.0941306446303126,.0941939480263207,.094200198765803,.0941195132995967,.0938961125091651,.093030018527904,.0926042903230969,.0930654989682532,.0933642364085252,.0942600331548254,.0944064101429571,.0939357787745724,.0943530556427295,.094224560686555,.0943855018441254,.0947975558818662,.0948233839297208,.0951899036233652,.0953409100659854,.0956691989764092,.0958775149944658,.0960976213124103,.0963880500360138,.0966534152031768,.0967269805123616,.0969075720974821,.0972243503654898,.0974458366627564,.0976361580063978,.0978415266975714,.0979316103692429,.0981402610000455,.0983881993460553,.0985827650930172,.0989345765472508,.0992687171004433,.099342130160323,.0996049282276008,.099657131478566,.0999707018847616,.1001377291681463,.1003345508903866,.1004376116142045,.1006963356379472,.1008440500195327,.1011548391459839,.1014063527889053,.1014086897488119,.1016223940363707,.1017351560682568,.1019685001371897,.1019597718619568,.1021433411928111,.1022656069184698,.1023877404040792,.1024259030068034,.1025275143848147,.1024903128660836,.10240916155899,.1023828204071199,.1023123925485439,.1024716524015527,.1024970942051877,.1025303575889403,.1026698779181377
MEX,Mexico,fertility,28,female,.0946536574285685,.0940134776147392,.093869982547993,.0933401249134121,.0934138794754678,.0921360012655387,.0917199990084821,.0911516282411769,.0910952148302468,.0909195153573139,.0909034347178873,.0910441944548555,.0912121280028684,.091371216011796,.09146362995991,.0914654145272142,.0914184778037308,.0912647457667799,.0905319909674304,.0902315006980869,.0909036187857641,.0911645202680226,.0921256780391872,.0922862653963289,.0920655704681087,.0925077269567748,.0924805124461296,.092715128825428,.0931744755531018,.0933921096123324,.0938173254103314,.094127725806469,.0944501746509149,.0948320052700807,.095149716231306,.0956084242681075,.095782895357026,.0960478443497135,.0964806853467189,.0968670618120237,.0971012171866713,.0975108527096323,.0977299638557128,.09807630126937,.0984281082975554,.0987357681066468,.0992253192522688,.0996393076533844,.1000060667095381,.1003332167156379,.1005878567255182,.1009338032279063,.1013766184022861,.101695539852112,.1019858836322973,.1024238393802092,.1026641685326509,.1032294967024972,.1036146403297343,.103886413627364,.1041885975566964,.1045504344926609,.1049332863483479,.1052680293309904,.1055071004633518,.1057983089551318,.1062362678535577,.1065054315108751,.1067136107160879,.1070089472847376,.1070070075900997,.1072488934136628,.1074637072958438,.1077168548038353,.1080998168360457,.1083877805958284,.1086499403357677
MEX,Mexico,fertility,29,female,.0902985581996168,.0889720522567005,.0886511156952977,.0884656155078409,.0881062526284681,.0883075814624153,.0871199167450945,.0869189980963352,.086448271934691,.0864622826271719,.0864141928046247,.0864839812077939,.0866321901905549,.086914005842864,.0870788746890974,.0871475520366247,.0871622456019157,.087161308489472,.0871039562519251,.0864973290533921,.0864053404620158,.0870025400142225,.0873145789185457,.0882377289991176,.0886044630441083,.0884069789034305,.0889101699184828,.0889394590745724,.0891987474099117,.0898086385083186,.090062398082602,.0906089630094795,.0908894090174202,.0913519423035793,.0918005591024635,.0922541101167285,.092596176067637,.0929313044454248,.0934138695960708,.0938855962552805,.0942542700163912,.0946773910886244,.0950699222169766,.0955141486428994,.0959725504084346,.0963535570142992,.0969213159564025,.0974401912163564,.0978563222958376,.0984439014308813,.0987342299664038,.0992498678821918,.0996935140679916,.1002592792692717,.1006425427735899,.1012350532603068,.1016248938666252,.1022504597980813,.1028587047950551,.1032351668829656,.1037810547336325,.1041995673336939,.104803136185444,.1052583862194016,.1058199154448142,.1061366289355134,.1067179069244604,.1072798400072518,.1076967166017705,.1080724791273554,.1083839931417384,.1086871209678714,.1091531470013422,.109679227405572,.1101303752920299,.1107641462253635,.1112634591670977
MEX,Mexico,fertility,30,female,.0843761491298508,.0832733643398697,.0822956914640943,.0819380215556618,.0818827564850766,.0816577989358723,.0818518085599768,.0809162322042854,.080781220754242,.0803927181289284,.080502469301514,.0805244036983518,.0805892062781524,.0808284896785211,.0810917498977973,.0812138511932616,.0812767244066272,.0813194358512983,.0813888739366648,.0814114807925956,.0810138620334821,.0808703961692871,.0814767378503748,.0817579428903154,.0828094098843238,.0831555122511896,.0830293733080795,.0835434061324567,.0835890492917567,.0839783628080063,.0845810938981979,.0849357068845442,.0854218408164446,.0858157008078981,.0863136254616058,.0868627435952741,.0871826775381668,.0876496186690419,.0881684947428892,.0886608118517457,.0890903069259417,.0896124737353887,.0899956218161254,.0905752304331305,.0910987313933651,.0915597899108342,.092165314996271,.0927323723638429,.0932251284753462,.0938277741117088,.094348102514634,.0948677899669199,.0954498734732794,.0959858614608405,.0965821866013824,.0972322125464869,.0977509608033423,.0984868947319212,.0991247416749553,.0996931379292101,.1003112058091751,.1009429371133272,.1015732406861849,.1022174081702899,.1028677257704553,.103479104581052,.1040571953196726,.1047292114415362,.1054095927766159,.1059706586732282,.106339394758912,.1069319597737746,.1074368330223267,.1081878240976855,.1088872749739719,.1095602866589865,.1103803717265717
MEX,Mexico,fertility,31,female,.0773363096496346,.0767896624853353,.0760104498818168,.0750600448497309,.074836850258943,.0748818885608546,.0746793274151754,.0750075095356934,.0741915926561856,.0741086680765006,.073834675913331,.0739917260314634,.0740053205892287,.0741512179122385,.0743635589293118,.074568688535063,.0746726758154269,.0747487384327113,.0748445224939039,.0749693407826631,.0751385729539019,.0747085585627495,.0746078328119618,.0751459424198806,.0755637353028465,.0765258139836555,.076889624173565,.0767965960033432,.0772767384578845,.0774385772665854,.0778099935672679,.0784621150932539,.078747577627596,.079301124343596,.0797072226697011,.080269096408779,.0806598444714992,.0810728228004629,.0816754600723153,.0821710181457234,.0825931837070252,.0831309583995378,.0835808389760078,.0841079866096056,.084721925145989,.0852097063832938,.085841465901477,.0864081365106887,.0869117842307911,.0875387346153708,.0880381306414364,.0887260792913919,.0892680772868664,.0898890358475686,.0904141017765129,.091210319521111,.0917438810797967,.0925397109842239,.0932342837222431,.0937855198464886,.0945306455544604,.0951775514210658,.0959523732574925,.0965676299009632,.0973415250423061,.0979815016921873,.0987804285506049,.0993919711119899,.1001182754620003,.1008718955771477,.1013660225143397,.1019510775445987,.1026741028818482,.1033907978692267,.1042388794737495,.1050849827386946,.1058703837722749
